route_id,dep_airport
28872,Missoula International Airport
28873,Missoula International Airport
28874,Monterey Peninsula Airport
28875,Nashville International Airport
28876,Nashville International Airport
28877,Nome Airport
28878,Nome Airport
28879,Norfolk International Airport
28880,Norman Y. Mineta San Jose International Airport
28881,Norman Y. Mineta San Jose International Airport
28882,Norman Y. Mineta San Jose International Airport
28883,Norman Y. Mineta San Jose International Airport
28884,Norman Y. Mineta San Jose International Airport
28885,Northern Maine Regional Airport at Presque Isle
28886,Ontario International Airport
28887,Ontario International Airport
28888,Orlando International Airport
28889,Palm Beach International Airport
28890,Palm Springs International Airport
28891,Palm Springs International Airport
28892,Palm Springs International Airport
28893,Palm Springs International Airport
28894,Pangborn Memorial Airport
28895,Pensacola Regional Airport
28896,Phoenix Sky Harbor International Airport
28897,Phoenix Sky Harbor International Airport
28898,Piedmont Triad International Airport
28899,Pittsburgh International Airport
28900,Plattsburgh International Airport
28901,Portland International Airport
28902,Portland International Airport
28903,Portland International Airport
28904,Portland International Airport
28905,Portland International Airport
28906,Portland International Airport
28907,Portland International Airport
28908,Portland International Airport
28909,Portland International Airport
28910,Portland International Airport
28911,Portland International Airport
28912,Portland International Airport
28913,Portland International Airport
28914,Portland International Airport
28915,Portland International Airport
28916,Portland International Airport
28917,Portland International Airport
28918,Portland International Airport
28919,Portland International Airport
28920,Portland International Airport
28921,Portland International Airport
28922,Portland International Airport
28923,Portland International Airport
28924,Portland International Airport
28925,Portland International Airport
28926,Portland International Airport
28927,Portland International Airport
28928,Portland International Airport
28929,Portland International Airport
28930,Portland International Airport
28931,Portland International Airport
28932,Portland International Airport
28933,Portland International Airport
28934,Pullman Moscow Regional Airport
28935,Pullman Moscow Regional Airport
28936,Raleigh Durham International Airport
28937,Raleigh Durham International Airport
28938,Ralph Wien Memorial Airport
28939,Ralph Wien Memorial Airport
28940,Reno Tahoe International Airport
28941,Reno Tahoe International Airport
28942,Reno Tahoe International Airport
28943,Roberts Field
28944,Roberts Field
28945,Rogue Valley International Medford Airport
28946,Rogue Valley International Medford Airport
28947,Rogue Valley International Medford Airport
28948,Sacramento International Airport
28949,Sacramento International Airport
28950,Sacramento International Airport
28951,Salt Lake City International Airport
28952,Salt Lake City International Airport
28953,Salt Lake City International Airport
28954,Salt Lake City International Airport
28955,Salt Lake City International Airport
28956,Salt Lake City International Airport
28957,San Diego International Airport
28958,San Diego International Airport
28959,San Diego International Airport
28960,San Diego International Airport
28961,San Diego International Airport
28962,San Diego International Airport
28963,San Diego International Airport
28964,San Diego International Airport
28965,San Diego International Airport
28966,San Diego International Airport
28967,San Diego International Airport
28968,San Diego International Airport
28969,San Diego International Airport
28970,San Diego International Airport
28971,San Francisco International Airport
28972,San Francisco International Airport
28973,San Francisco International Airport
28974,San Francisco International Airport
28975,San Francisco International Airport
28976,San Francisco International Airport
28977,San Francisco International Airport
28978,San Francisco International Airport
28979,San Francisco International Airport
28980,San Francisco International Airport
28981,Sand Point Airport
28982,Santa Barbara Municipal Airport
28983,Santa Barbara Municipal Airport
28984,Savannah Hilton Head International Airport
28985,Seattle Tacoma International Airport
28986,Seattle Tacoma International Airport
28987,Seattle Tacoma International Airport
28988,Seattle Tacoma International Airport
28989,Seattle Tacoma International Airport
28990,Seattle Tacoma International Airport
28991,Seattle Tacoma International Airport
28992,Seattle Tacoma International Airport
28993,Seattle Tacoma International Airport
28994,Seattle Tacoma International Airport
28995,Seattle Tacoma International Airport
28996,Seattle Tacoma International Airport
28997,Seattle Tacoma International Airport
28998,Seattle Tacoma International Airport
28999,Seattle Tacoma International Airport
29000,Seattle Tacoma International Airport
29001,Seattle Tacoma International Airport
29002,Seattle Tacoma International Airport
29003,Seattle Tacoma International Airport
29004,Seattle Tacoma International Airport
29005,Seattle Tacoma International Airport
29006,Seattle Tacoma International Airport
29007,Seattle Tacoma International Airport
29008,Seattle Tacoma International Airport
29009,Seattle Tacoma International Airport
29010,Seattle Tacoma International Airport
29011,Seattle Tacoma International Airport
29012,Seattle Tacoma International Airport
29013,Seattle Tacoma International Airport
29014,Seattle Tacoma International Airport
29015,Seattle Tacoma International Airport
29016,Seattle Tacoma International Airport
29017,Seattle Tacoma International Airport
29018,Seattle Tacoma International Airport
29019,Seattle Tacoma International Airport
29020,Seattle Tacoma International Airport
29021,Seattle Tacoma International Airport
29022,Seattle Tacoma International Airport
29023,Seattle Tacoma International Airport
29024,Seattle Tacoma International Airport
29025,Seattle Tacoma International Airport
29026,Seattle Tacoma International Airport
29027,Seattle Tacoma International Airport
29028,Seattle Tacoma International Airport
29029,Seattle Tacoma International Airport
29030,Seattle Tacoma International Airport
29031,Seattle Tacoma International Airport
29032,Seattle Tacoma International Airport
29033,Seattle Tacoma International Airport
29034,Seattle Tacoma International Airport
29035,Seattle Tacoma International Airport
29036,Seattle Tacoma International Airport
29037,Sitka Rocky Gutierrez Airport
29038,Sitka Rocky Gutierrez Airport
29039,Southwest Florida International Airport
29040,Spokane International Airport
29041,Spokane International Airport
29042,St George Airport
29043,St Louis Lambert International Airport
29044,St Paul Island Airport
29045,Ted Stevens Anchorage International Airport
29046,Ted Stevens Anchorage International Airport
29047,Ted Stevens Anchorage International Airport
29048,Ted Stevens Anchorage International Airport
29049,Ted Stevens Anchorage International Airport
29050,Ted Stevens Anchorage International Airport
29051,Ted Stevens Anchorage International Airport
29052,Ted Stevens Anchorage International Airport
29053,Ted Stevens Anchorage International Airport
29054,Ted Stevens Anchorage International Airport
29055,Ted Stevens Anchorage International Airport
29056,Ted Stevens Anchorage International Airport
29057,Ted Stevens Anchorage International Airport
29058,Ted Stevens Anchorage International Airport
29059,Ted Stevens Anchorage International Airport
29060,Ted Stevens Anchorage International Airport
29061,Ted Stevens Anchorage International Airport
29062,Tri Cities Airport
29063,Tri Cities Airport
29064,Tucson International Airport
29065,Unalakleet Airport
29066,Vancouver International Airport
29067,Vancouver International Airport
29068,Vancouver International Airport
29069,Victoria International Airport
29070,Walla Walla Regional Airport
29071,Will Rogers World Airport
29072,Yakima Air Terminal McAllister Field
29073,Anshan Air Base
29074,Baita International Airport
29075,Baita International Airport
29076,Baotou Airport
29077,Beijing Capital International Airport
29078,Beijing Capital International Airport
29079,Changsha Huanghua International Airport
29080,Chengdu Shuangliu International Airport
29081,Chengdu Shuangliu International Airport
29082,Chengdu Shuangliu International Airport
29083,Chongqing Jiangbei International Airport
29084,Chongqing Jiangbei International Airport
29085,Dandong Airport
29086,Dayong Airport
29087,Dongshan Airport
29088,Fuyang Xiguan Airport
29089,Fuzhou Changle International Airport
29090,Gimhae International Airport
29091,Gimhae International Airport
29092,Gimpo International Airport
29093,Guangzhou Baiyun International Airport
29094,Guangzhou Baiyun International Airport
29095,Guangzhou Baiyun International Airport
29096,Guangzhou Baiyun International Airport
29097,Guangzhou Baiyun International Airport
29098,Guangzhou Baiyun International Airport
29099,Guilin Liangjiang International Airport
29100,Guilin Liangjiang International Airport
29101,Haikou Meilan International Airport
29102,Hangzhou Xiaoshan International Airport
29103,Hangzhou Xiaoshan International Airport
29104,Hangzhou Xiaoshan International Airport
29105,Hangzhou Xiaoshan International Airport
29106,Hong Kong International Airport
29107,Hong Kong International Airport
29108,Hong Kong International Airport
29109,Hong Kong International Airport
29110,Hong Kong International Airport
29111,Hotan Airport
29112,Incheon International Airport
29113,Jiamusi Airport
29114,Jieyang Chaoshan International Airport
29115,Jinggangshan Airport
29116,Jining Qufu Airport
29117,Jinzhou Airport
29118,Jixi Xingkaihu Airport
29119,Kansai International Airport
29120,Kunming Changshui International Airport
29121,Kunming Changshui International Airport
29122,Lanzhou Zhongchuan Airport
29123,Lianyungang Airport
29124,Liuting Airport
29125,Liuting Airport
29126,Liuting Airport
29127,Liuting Airport
29128,Liuting Airport
29129,Liuting Airport
29130,Longdongbao Airport
29131,Longdongbao Airport
29132,Longjia Airport
29133,Macau International Airport
29134,Macau International Airport
29135,Mianyang Airport
29136,Nanchang Changbei International Airport
29137,Nanjing Lukou Airport
29138,Nanjing Lukou Airport
29139,Nanning Wuxu Airport
29140,Nanning Wuxu Airport
29141,Ningbo Lishe International Airport
29142,Ordos Ejin Horo Airport
29143,Phuket International Airport
29144,Qiqihar Sanjiazi Airport
29145,Sanya Phoenix International Airport
29146,Shanghai Hongqiao International Airport
29147,Shanghai Hongqiao International Airport
29148,Shanghai Hongqiao International Airport
29149,Shanghai Hongqiao International Airport
29150,Shanghai Hongqiao International Airport
