route_id,dep_airport,arr_airport,airline_name
34827,Zenata Messali El Hadj Airport,Marseille Provence Airport,Swiss Air-Ambulance
34828,Zenata Messali El Hadj Airport,Paris-Orly Airport,Swiss Air-Ambulance
34829,Abdul Rachman Saleh Airport,Ngurah Rai (Bali) International Airport,TAB Express International
34830,Achmad Yani Airport,Hang Nadim International Airport,TAB Express International
34831,Achmad Yani Airport,Juanda International Airport,TAB Express International
34832,Achmad Yani Airport,Ngurah Rai (Bali) International Airport,TAB Express International
34833,Achmad Yani Airport,Soekarno-Hatta International Airport,TAB Express International
34834,Achmad Yani Airport,Sultan Aji Muhamad Sulaiman Airport,TAB Express International
34835,Achmad Yani Airport,Syamsudin Noor Airport,TAB Express International
34836,Adi Sumarmo Wiryokusumo Airport,Soekarno-Hatta International Airport,TAB Express International
34837,Adi Sutjipto International Airport,Hang Nadim International Airport,TAB Express International
34838,Adi Sutjipto International Airport,Hasanuddin International Airport,TAB Express International
34839,Adi Sutjipto International Airport,Husein Sastranegara International Airport,TAB Express International
34840,Adi Sutjipto International Airport,Juanda International Airport,TAB Express International
34841,Adi Sutjipto International Airport,Lombok International Airport,TAB Express International
34842,Adi Sutjipto International Airport,Ngurah Rai (Bali) International Airport,TAB Express International
34843,Adi Sutjipto International Airport,Soekarno-Hatta International Airport,TAB Express International
34844,Adi Sutjipto International Airport,Sultan Aji Muhamad Sulaiman Airport,TAB Express International
34845,Adi Sutjipto International Airport,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,TAB Express International
34846,Adi Sutjipto International Airport,Syamsudin Noor Airport,TAB Express International
34847,Babo Airport,Dominique Edward Osok Airport,TAB Express International
34848,Betoambari Airport,Hasanuddin International Airport,TAB Express International
34849,Buluh Tumbang (H A S Hanandjoeddin) Airport,Pangkal Pinang (Depati Amir) Airport,TAB Express International
34850,Dominique Edward Osok Airport,Babo Airport,TAB Express International
34851,Dominique Edward Osok Airport,Fakfak Airport,TAB Express International
34852,Dominique Edward Osok Airport,Pattimura Airport,TAB Express International
34853,Dominique Edward Osok Airport,Sam Ratulangi Airport,TAB Express International
34854,Dumatumbun Airport,Pattimura Airport,TAB Express International
34855,El Tari Airport,Ende (H Hasan Aroeboesman) Airport,TAB Express International
34856,El Tari Airport,Juanda International Airport,TAB Express International
34857,El Tari Airport,Maumere(Wai Oti) Airport,TAB Express International
34858,El Tari Airport,Ngurah Rai (Bali) International Airport,TAB Express International
34859,Ende (H Hasan Aroeboesman) Airport,El Tari Airport,TAB Express International
34860,Ende (H Hasan Aroeboesman) Airport,Komodo Airport,TAB Express International
34861,Fakfak Airport,Dominique Edward Osok Airport,TAB Express International
34862,Fakfak Airport,Kaimana Airport,TAB Express International
34863,Fakfak Airport,Rendani Airport,TAB Express International
34864,Fatmawati Soekarno Airport,Hang Nadim International Airport,TAB Express International
34865,Fatmawati Soekarno Airport,Soekarno-Hatta International Airport,TAB Express International
34866,Hang Nadim International Airport,Achmad Yani Airport,TAB Express International
34867,Hang Nadim International Airport,Adi Sutjipto International Airport,TAB Express International
34868,Hang Nadim International Airport,Fatmawati Soekarno Airport,TAB Express International
34869,Hang Nadim International Airport,Husein Sastranegara International Airport,TAB Express International
34870,Hang Nadim International Airport,Juanda International Airport,TAB Express International
34871,Hang Nadim International Airport,Minangkabau International Airport,TAB Express International
34872,Hang Nadim International Airport,Ngurah Rai (Bali) International Airport,TAB Express International
34873,Hang Nadim International Airport,Pangkal Pinang (Depati Amir) Airport,TAB Express International
34874,Hang Nadim International Airport,Radin Inten II (Branti) Airport,TAB Express International
34875,Hang Nadim International Airport,Ranai Airport,TAB Express International
34876,Hang Nadim International Airport,Soekarno-Hatta International Airport,TAB Express International
34877,Hang Nadim International Airport,Sultan Aji Muhamad Sulaiman Airport,TAB Express International
34878,Hang Nadim International Airport,Sultan Mahmud Badaruddin II Airport,TAB Express International
34879,Hang Nadim International Airport,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,TAB Express International
34880,Hang Nadim International Airport,Sultan Thaha Airport,TAB Express International
34881,Hang Nadim International Airport,Supadio Airport,TAB Express International
34882,Hasanuddin International Airport,Adi Sutjipto International Airport,TAB Express International
34883,Hasanuddin International Airport,Betoambari Airport,TAB Express International
34884,Hasanuddin International Airport,Jalaluddin Airport,TAB Express International
34885,Hasanuddin International Airport,Juanda International Airport,TAB Express International
34886,Hasanuddin International Airport,Juwata Airport,TAB Express International
34887,Hasanuddin International Airport,Kasiguncu Airport,TAB Express International
34888,Hasanuddin International Airport,Mutiara Airport,TAB Express International
34889,Hasanuddin International Airport,Ngurah Rai (Bali) International Airport,TAB Express International
34890,Hasanuddin International Airport,Pattimura Airport,TAB Express International
34891,Hasanuddin International Airport,Sam Ratulangi Airport,TAB Express International
34892,Hasanuddin International Airport,Sentani International Airport,TAB Express International
34893,Hasanuddin International Airport,Soekarno-Hatta International Airport,TAB Express International
34894,Hasanuddin International Airport,Sultan Aji Muhamad Sulaiman Airport,TAB Express International
34895,Hasanuddin International Airport,Sultan Khairun Babullah Airport,TAB Express International
34896,Hasanuddin International Airport,Syukuran Aminuddin Amir Airport,TAB Express International
34897,Hasanuddin International Airport,Wolter Monginsidi Airport,TAB Express International
34898,Husein Sastranegara International Airport,Adi Sutjipto International Airport,TAB Express International
34899,Husein Sastranegara International Airport,Hang Nadim International Airport,TAB Express International
34900,Husein Sastranegara International Airport,Juanda International Airport,TAB Express International
34901,Husein Sastranegara International Airport,Kuala Lumpur International Airport,TAB Express International
34902,Husein Sastranegara International Airport,Ngurah Rai (Bali) International Airport,TAB Express International
34903,Husein Sastranegara International Airport,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,TAB Express International
34904,Husein Sastranegara International Airport,Syamsudin Noor Airport,TAB Express International
34905,Jalaluddin Airport,Hasanuddin International Airport,TAB Express International
34906,Juanda International Airport,Achmad Yani Airport,TAB Express International
34907,Juanda International Airport,Adi Sutjipto International Airport,TAB Express International
34908,Juanda International Airport,El Tari Airport,TAB Express International
34909,Juanda International Airport,Hang Nadim International Airport,TAB Express International
34910,Juanda International Airport,Hasanuddin International Airport,TAB Express International
34911,Juanda International Airport,Husein Sastranegara International Airport,TAB Express International
34912,Juanda International Airport,Juwata Airport,TAB Express International
34913,Juanda International Airport,Lombok International Airport,TAB Express International
34914,Juanda International Airport,Ngurah Rai (Bali) International Airport,TAB Express International
34915,Juanda International Airport,Pattimura Airport,TAB Express International
34916,Juanda International Airport,Sam Ratulangi Airport,TAB Express International
34917,Juanda International Airport,Soekarno-Hatta International Airport,TAB Express International
34918,Juanda International Airport,Sultan Aji Muhamad Sulaiman Airport,TAB Express International
34919,Juanda International Airport,Syamsudin Noor Airport,TAB Express International
34920,Juanda International Airport,Tjilik Riwut Airport,TAB Express International
34921,Juwata Airport,Hasanuddin International Airport,TAB Express International
34922,Juwata Airport,Juanda International Airport,TAB Express International
34923,Juwata Airport,Soekarno-Hatta International Airport,TAB Express International
34924,Juwata Airport,Sultan Aji Muhamad Sulaiman Airport,TAB Express International
34925,Kaimana Airport,Fakfak Airport,TAB Express International
34926,Kaimana Airport,Nabire Airport,TAB Express International
34927,Kaimana Airport,Pattimura Airport,TAB Express International
34928,Kalimarau Airport,Sultan Aji Muhamad Sulaiman Airport,TAB Express International
34929,Kao Airport,Sam Ratulangi Airport,TAB Express International
34930,Kasiguncu Airport,Hasanuddin International Airport,TAB Express International
34931,King Abdulaziz International Airport,Soekarno-Hatta International Airport,TAB Express International
34932,Komodo Airport,Ende (H Hasan Aroeboesman) Airport,TAB Express International
34933,Komodo Airport,Ngurah Rai (Bali) International Airport,TAB Express International
34934,Kuala Lumpur International Airport,Husein Sastranegara International Airport,TAB Express International
34935,Kuala Lumpur International Airport,Soekarno-Hatta International Airport,TAB Express International
34936,Lombok International Airport,Adi Sutjipto International Airport,TAB Express International
34937,Lombok International Airport,Juanda International Airport,TAB Express International
34938,Lombok International Airport,Ngurah Rai (Bali) International Airport,TAB Express International
34939,Lombok International Airport,Soekarno-Hatta International Airport,TAB Express International
34940,Maumere(Wai Oti) Airport,El Tari Airport,TAB Express International
34941,Maumere(Wai Oti) Airport,Ngurah Rai (Bali) International Airport,TAB Express International
34942,Melangguane Airport,Sam Ratulangi Airport,TAB Express International
34943,Minangkabau International Airport,Hang Nadim International Airport,TAB Express International
34944,Minangkabau International Airport,Soekarno-Hatta International Airport,TAB Express International
34945,Mopah Airport,Sentani International Airport,TAB Express International
34946,Muhammad Salahuddin Airport,Ngurah Rai (Bali) International Airport,TAB Express International
34947,Mutiara Airport,Hasanuddin International Airport,TAB Express International
34948,Mutiara Airport,Juanda International Airport,TAB Express International
34949,Mutiara Airport,Soekarno-Hatta International Airport,TAB Express International
34950,Mutiara Airport,Sultan Aji Muhamad Sulaiman Airport,TAB Express International
34951,Nabire Airport,Kaimana Airport,TAB Express International
34952,Nabire Airport,Pattimura Airport,TAB Express International
34953,Nabire Airport,Sentani International Airport,TAB Express International
34954,Naha Airport,Sam Ratulangi Airport,TAB Express International
34955,Ngurah Rai (Bali) International Airport,Abdul Rachman Saleh Airport,TAB Express International
34956,Ngurah Rai (Bali) International Airport,Achmad Yani Airport,TAB Express International
34957,Ngurah Rai (Bali) International Airport,Adi Sutjipto International Airport,TAB Express International
34958,Ngurah Rai (Bali) International Airport,El Tari Airport,TAB Express International
34959,Ngurah Rai (Bali) International Airport,Hang Nadim International Airport,TAB Express International
34960,Ngurah Rai (Bali) International Airport,Hasanuddin International Airport,TAB Express International
34961,Ngurah Rai (Bali) International Airport,Husein Sastranegara International Airport,TAB Express International
34962,Ngurah Rai (Bali) International Airport,Juanda International Airport,TAB Express International
34963,Ngurah Rai (Bali) International Airport,Komodo Airport,TAB Express International
34964,Ngurah Rai (Bali) International Airport,Lombok International Airport,TAB Express International
34965,Ngurah Rai (Bali) International Airport,Maumere(Wai Oti) Airport,TAB Express International
34966,Ngurah Rai (Bali) International Airport,Muhammad Salahuddin Airport,TAB Express International
34967,Ngurah Rai (Bali) International Airport,Soekarno-Hatta International Airport,TAB Express International
34968,Ngurah Rai (Bali) International Airport,Tambolaka Airport,TAB Express International
34969,Ngurah Rai (Bali) International Airport,Umbu Mehang Kunda Airport,TAB Express International
34970,Pangkal Pinang (Depati Amir) Airport,Buluh Tumbang (H A S Hanandjoeddin) Airport,TAB Express International
34971,Pangkal Pinang (Depati Amir) Airport,Hang Nadim International Airport,TAB Express International
34972,Pangkal Pinang (Depati Amir) Airport,Soekarno-Hatta International Airport,TAB Express International
34973,Pattimura Airport,Dominique Edward Osok Airport,TAB Express International
34974,Pattimura Airport,Dumatumbun Airport,TAB Express International
34975,Pattimura Airport,Fakfak Airport,TAB Express International
34976,Pattimura Airport,Hasanuddin International Airport,TAB Express International
34977,Pattimura Airport,Juanda International Airport,TAB Express International
34978,Pattimura Airport,Nabire Airport,TAB Express International
34979,Pattimura Airport,Rendani Airport,TAB Express International
34980,Pattimura Airport,Soekarno-Hatta International Airport,TAB Express International
34981,Radin Inten II (Branti) Airport,Hang Nadim International Airport,TAB Express International
34982,Radin Inten II (Branti) Airport,Soekarno-Hatta International Airport,TAB Express International
34983,Raja Haji Fisabilillah International Airport,Soekarno-Hatta International Airport,TAB Express International
34984,Ranai Airport,Hang Nadim International Airport,TAB Express International
34985,Rendani Airport,Fakfak Airport,TAB Express International
34986,Rendani Airport,Pattimura Airport,TAB Express International
34987,Sam Ratulangi Airport,Dominique Edward Osok Airport,TAB Express International
34988,Sam Ratulangi Airport,Hasanuddin International Airport,TAB Express International
34989,Sam Ratulangi Airport,Juanda International Airport,TAB Express International
34990,Sam Ratulangi Airport,Kao Airport,TAB Express International
34991,Sam Ratulangi Airport,Melangguane Airport,TAB Express International
34992,Sam Ratulangi Airport,Naha Airport,TAB Express International
34993,Sam Ratulangi Airport,Soekarno-Hatta International Airport,TAB Express International
34994,Sam Ratulangi Airport,Sultan Aji Muhamad Sulaiman Airport,TAB Express International
34995,Sam Ratulangi Airport,Sultan Khairun Babullah Airport,TAB Express International
34996,Sentani International Airport,Hasanuddin International Airport,TAB Express International
34997,Sentani International Airport,Mopah Airport,TAB Express International
34998,Sentani International Airport,Nabire Airport,TAB Express International
34999,Singapore Changi Airport,Soekarno-Hatta International Airport,TAB Express International
35000,Singapore Changi Airport,Tan Son Nhat International Airport,TAB Express International
35001,Soekarno-Hatta International Airport,Achmad Yani Airport,TAB Express International
35002,Soekarno-Hatta International Airport,Adi Sumarmo Wiryokusumo Airport,TAB Express International
35003,Soekarno-Hatta International Airport,Adi Sutjipto International Airport,TAB Express International
35004,Soekarno-Hatta International Airport,Fatmawati Soekarno Airport,TAB Express International
35005,Soekarno-Hatta International Airport,Hang Nadim International Airport,TAB Express International
35006,Soekarno-Hatta International Airport,Hasanuddin International Airport,TAB Express International
35007,Soekarno-Hatta International Airport,Juanda International Airport,TAB Express International
35008,Soekarno-Hatta International Airport,Juwata Airport,TAB Express International
35009,Soekarno-Hatta International Airport,King Abdulaziz International Airport,TAB Express International
35010,Soekarno-Hatta International Airport,Kuala Lumpur International Airport,TAB Express International
