route_id,arr_airport
29322,Martinique Aime Cesaire International Airport
29323,Sheremetyevo International Airport
29324,Simon Bolivar International Airport
29325,Tocumen International Airport
29326,Montreal / Pierre Elliott Trudeau International Airport
29327,Antonio Maceo International Airport
29328,Jose Marti International Airport
29329,Abel Santamaria Airport
29330,Ignacio Agramonte International Airport
29331,Jose Marti International Airport
29332,Jose Marti International Airport
29333,Jose Marti International Airport
29334,Jose Marti International Airport
29335,Abel Santamaria Airport
29336,Frank Pais International Airport
29337,Ignacio Agramonte International Airport
29338,Jardines Del Rey Airport
29339,Vilo Acuna International Airport
29340,Jose Marti International Airport
29341,Jose Marti International Airport
29342,Jose Marti International Airport
29343,Antonio Maceo International Airport
29344,Jose Marti International Airport
29345,Simon Bolivar International Airport
29346,Simon Bolivar International Airport
29347,Simon Bolivar International Airport
29348,Barquisimeto International Airport
29349,General Manuel Carlos Piar International Airport
29350,Maturin Airport
29351,Berlin-Tegel Airport
29352,Malpensa International Airport
29353,Naples International Airport
29354,Bari Karol Wojtyla Airport
29355,Catania-Fontanarossa Airport
29356,Leonardo da Vinci Fiumicino Airport
29357,Malpensa International Airport
29358,Naples International Airport
29359,Olbia Costa Smeralda Airport
29360,Venice Marco Polo Airport
29361,Catania-Fontanarossa Airport
29362,Chisinau International Airport
29363,Naples International Airport
29364,Munich Airport
29365,Zurich Airport
29366,Dusseldorf Airport
29367,Munich Airport
29368,Naples International Airport
29369,Leonardo da Vinci Fiumicino Airport
29370,Berlin-Tegel Airport
29371,Bologna Guglielmo Marconi Airport
29372,Dusseldorf Airport
29373,EuroAirport Basel-Mulhouse-Freiburg Airport
29374,Frankfurt am Main Airport
29375,Leonardo da Vinci Fiumicino Airport
29376,Malta International Airport
29377,Milano Linate Airport
29378,Munich Airport
29379,Naples International Airport
29380,Stuttgart Airport
29381,Turin Airport
29382,Verona Villafranca Airport
29383,Zurich Airport
29384,Falcone Borsellino Airport
29385,Olbia Costa Smeralda Airport
29386,Bologna Guglielmo Marconi Airport
29387,Malpensa International Airport
29388,Verona Villafranca Airport
29389,Olbia Costa Smeralda Airport
29390,Cagliari Elmas Airport
29391,Catania-Fontanarossa Airport
29392,Leonardo da Vinci Fiumicino Airport
29393,Malpensa International Airport
29394,Naples International Airport
29395,Olbia Costa Smeralda Airport
29396,Peretola Airport
29397,Venice Marco Polo Airport
29398,Catania-Fontanarossa Airport
29399,Charles de Gaulle International Airport
29400,Catania-Fontanarossa Airport
29401,Leonardo da Vinci Fiumicino Airport
29402,Malpensa International Airport
29403,Tenerife South Airport
29404,Verona Villafranca Airport
29405,Olbia Costa Smeralda Airport
29406,Mostar International Airport
29407,Zurich Airport
29408,Berlin-Tegel Airport
29409,Casa De Campo International Airport
29410,Catania-Fontanarossa Airport
29411,Dusseldorf Airport
29412,Fuerteventura Airport
29413,Malpensa International Airport
29414,Malta International Airport
29415,Queen Alia International Airport
29416,Vienna International Airport
29417,Malpensa International Airport
29418,Naples International Airport
29419,Olbia Costa Smeralda Airport
29420,Malpensa International Airport
29421,Ben Gurion International Airport
29422,Berlin-Tegel Airport
29423,Chisinau International Airport
29424,Dusseldorf Airport
29425,Fuerteventura Airport
29426,Leonardo da Vinci Fiumicino Airport
29427,Leopold Sedar Senghor International Airport
29428,Sharm El Sheikh International Airport
29429,Sir Seewoosagur Ramgoolam International Airport
29430,Tenerife South Airport
29431,Tirana International Airport Mother Teresa
29432,Vienna International Airport
29433,Catania-Fontanarossa Airport
29434,Leonardo da Vinci Fiumicino Airport
29435,Milano Linate Airport
29436,Catania-Fontanarossa Airport
29437,Malta International Airport
29438,Naples International Airport
29439,Il Caravaggio International Airport
29440,Brindisi Salento Airport
29441,Cagliari Elmas Airport
29442,Catania-Fontanarossa Airport
29443,Naples International Airport
29444,Olbia Costa Smeralda Airport
29445,Ben Gurion International Airport
29446,Berlin-Tegel Airport
29447,Boryspil International Airport
29448,Cagliari Elmas Airport
29449,Catania-Fontanarossa Airport
29450,Dusseldorf Airport
29451,London Gatwick Airport
29452,Milano Linate Airport
29453,Munich Airport
29454,Olbia Costa Smeralda Airport
29455,Stuttgart Airport
29456,Turin Airport
29457,Venice Marco Polo Airport
29458,Verona Villafranca Airport
29459,Zurich Airport
29460,Olbia Costa Smeralda Airport
29461,Berlin-Tegel Airport
29462,Charles de Gaulle International Airport
29463,Cologne Bonn Airport
29464,Dusseldorf Airport
29465,Hamburg Airport
29466,London Gatwick Airport
29467,Munich Airport
29468,Naples International Airport
29469,Nuremberg Airport
29470,Stuttgart Airport
29471,Vienna International Airport
29472,Zurich Airport
29473,Dusseldorf Airport
29474,Stuttgart Airport
29475,Vienna International Airport
29476,Leonardo da Vinci Fiumicino Airport
29477,Leonardo da Vinci Fiumicino Airport
29478,Catania-Fontanarossa Airport
29479,Naples International Airport
29480,Olbia Costa Smeralda Airport
29481,Peretola Airport
29482,Venice Marco Polo Airport
29483,Leonardo da Vinci Fiumicino Airport
29484,Malpensa International Airport
29485,Malpensa International Airport
29486,Verona Villafranca Airport
29487,Catania-Fontanarossa Airport
29488,Naples International Airport
29489,Berlin-Tegel Airport
29490,Dusseldorf Airport
29491,Naples International Airport
29492,Stuttgart Airport
29493,Catania-Fontanarossa Airport
29494,Chisinau International Airport
29495,Fuerteventura Airport
29496,Naples International Airport
29497,Tenerife South Airport
29498,Tirana International Airport Mother Teresa
29499,Leonardo da Vinci Fiumicino Airport
29500,Malpensa International Airport
29501,Olbia Costa Smeralda Airport
29502,Peretola Airport
29503,Brindisi Salento Airport
29504,Catania-Fontanarossa Airport
29505,Lamezia Terme Airport
29506,Naples International Airport
29507,Olbia Costa Smeralda Airport
29508,Izhevsk Airport
29509,Kurgan Airport
29510,Domodedovo International Airport
29511,Koltsovo Airport
29512,Pulkovo Airport
29513,Izhevsk Airport
29514,Domodedovo International Airport
29515,Izhevsk Airport
29516,Mehrabad International Airport
29517,Shiraz Shahid Dastghaib International Airport
29518,Kuwait International Airport
29519,Mashhad International Airport
29520,Mehrabad International Airport
29521,Persian Gulf International Airport
29522,Shiraz Shahid Dastghaib International Airport
29523,Mehrabad International Airport
29524,Mehrabad International Airport
29525,Dubai International Airport
29526,Esfahan Shahid Beheshti International Airport
29527,Kish International Airport
29528,Mehrabad International Airport
29529,Sardar-e-Jangal Airport
29530,Shahid Sadooghi Airport
29531,Shiraz Shahid Dastghaib International Airport
29532,Dubai International Airport
29533,Mehrabad International Airport
29534,Dubai International Airport
29535,Mashhad International Airport
29536,Mehrabad International Airport
29537,Shiraz Shahid Dastghaib International Airport
29538,Mehrabad International Airport
29539,Bandar Abbas International Airport
29540,Bandar Lengeh Airport
29541,Bushehr Airport
29542,Imam Khomeini International Airport
29543,Konarak Airport
29544,Lamerd Airport
29545,Lar Airport
29546,Mashhad International Airport
29547,Shiraz Shahid Dastghaib International Airport
29548,Tabriz International Airport
29549,Zahedan International Airport
29550,Imam Khomeini International Airport
29551,Mashhad International Airport
29552,Bandar Abbas International Airport
29553,Mashhad International Airport
29554,Mehrabad International Airport
29555,Persian Gulf International Airport
29556,Mehrabad International Airport
29557,Mashhad International Airport
29558,Mehrabad International Airport
29559,Zahedan International Airport
29560,Mashhad International Airport
29561,Imam Khomeini International Airport
29562,Mashhad International Airport
29563,Mashhad International Airport
29564,Mehrabad International Airport
29565,Dubai International Airport
29566,Dushanbe Airport
29567,Hamid Karzai International Airport
29568,Istanbul Airport
29569,Stockholm-Arlanda Airport
29570,Sulaymaniyah International Airport
29571,Zvartnots International Airport
29572,Imam Khomeini International Airport
29573,Mashhad International Airport
29574,Shiraz Shahid Dastghaib International Airport
29575,Mehrabad International Airport
29576,Bandar Abbas International Airport
29577,Shiraz Shahid Dastghaib International Airport
29578,Mashhad International Airport
29579,Mehrabad International Airport
29580,Muscat International Airport
29581,Ahwaz Airport
29582,Lamerd Airport
29583,Mashhad International Airport
29584,Shiraz Shahid Dastghaib International Airport
29585,Dubai International Airport
29586,Kuwait International Airport
29587,Shiraz Shahid Dastghaib International Airport
29588,Dubai International Airport
29589,Shiraz Shahid Dastghaib International Airport
29590,Ahwaz Airport
29591,Bushehr Airport
29592,Dubai International Airport
29593,Dushanbe Airport
29594,Esfahan Shahid Beheshti International Airport
29595,Gorgan Airport
29596,Hamadan Airport
29597,Hamid Karzai International Airport
29598,Herat Airport
29599,Kandahar Airport
29600,Konarak Airport
29601,Kuwait International Airport
29602,Mazar I Sharif Airport
29603,Mehrabad International Airport
29604,Noshahr Airport
29605,Ramsar Airport
29606,Sardar-e-Jangal Airport
29607,Shahid Sadooghi Airport
29608,Shiraz Shahid Dastghaib International Airport
29609,Tabriz International Airport
29610,Zabol Airport
29611,Zahedan International Airport
29612,Imam Khomeini International Airport
29613,Abadan Airport
29614,Ahwaz Airport
29615,Ardabil Airport
29616,Bam Airport
29617,Bandar Abbas International Airport
29618,Bojnord Airport
29619,Bushehr Airport
29620,Dezful Airport
29621,Esfahan Shahid Beheshti International Airport
29622,Gachsaran Airport
29623,Gorgan Airport
29624,Ilam Airport
29625,Khoy Airport
29626,Konarak Airport
29627,Mashhad International Airport
29628,Noshahr Airport
29629,Parsabade Moghan Airport
29630,Persian Gulf International Airport
29631,Ramsar Airport
